edm_01.wav,0.15
time,amplitude,type
85.56117913832199,0.36119842529296875,high
85.75854875283447,0.5830672383308411,high
86.0952380952381,0.5600427985191345,bass
86.2809977324263,0.20593419671058655,high
86.42031746031746,0.45478323101997375,high
86.7570068027211,1.0,bass
86.87310657596372,0.3940313756465912,high
87.09369614512471,0.6651317477226257,high
87.41877551020409,0.6904784440994263,bass
87.60453514739228,0.28973081707954407,high
87.62775510204082,0.16584019362926483,high
87.75546485260772,0.2862910032272339,high
88.09215419501133,0.8946935534477234,bass
88.1966439909297,0.4989404082298279,high
88.28952380952381,0.20469608902931213,bass
88.42884353741496,0.5646820664405823,high
88.75392290249434,0.8251180052757263,bass
88.91646258503401,0.2542390525341034,bass
88.96290249433106,0.43004271388053894,high
89.09061224489795,0.5632341504096985,high
89.29959183673469,0.469711571931839,bass
89.42730158730159,0.6894835829734802,bass
89.54340136054422,0.4339030086994171,high
89.75238095238095,0.4596616327762604,high
90.0928798185941,0.8885846138000488,bass
90.25541950113379,0.23714736104011536,bass
90.42956916099773,0.5293833017349243,high
90.75464852607709,1.0,bass
90.90557823129252,0.36554771661758423,high
90.96362811791383,0.15299151837825775,bass
91.09133786848072,0.6273359060287476,high
91.42802721088435,0.6964174509048462,bass
91.57895691609977,0.28604570031166077,high
91.76471655328798,0.41057583689689636,high
92.08979591836734,0.9763015508651733,bass
92.2291156462585,0.4654451906681061,high
92.42648526077097,0.5957937836647034,high
92.75156462585034,0.45055705308914185,bass
92.92571428571429,0.29720333218574524,bass
92.94893424036282,0.20479661226272583,bass
93.08825396825397,0.5426313877105713,high
93.4249433106576,0.9034141898155212,bass
93.55265306122449,0.4462655186653137,high
93.76163265306123,0.634274423122406,high
94.08671201814059,0.7935304045677185,bass
94.3073015873016,0.444975882768631,high
94.42340136054422,0.5747632384300232,high
94.63238095238096,0.2995041012763977,bass
94.76009070294785,0.75800621509552,bass
94.899410430839,0.39001235365867615,high
95.09678004535148,0.4687768220901489,high
95.42185941043084,0.986513614654541,bass
95.57278911564626,0.16731907427310944,bass
95.59600907029478,0.31364163756370544,high
95.75854875283447,0.6243959665298462,high
96.1881179138322,0.4400542378425598,high
96.42031746031746,0.25368404388427734,bass
96.84988662131519,0.6332324147224426,high
97.09369614512471,0.6914553046226501,bass
97.41877551020409,0.5876010060310364,bass
97.5697052154195,0.31388163566589355,high
97.63936507936508,0.1869117021560669,bass
97.75546485260772,0.5966703295707703,high
97.84834467120182,0.15601414442062378,bass
98.09215419501133,0.7252147793769836,bass
98.17342403628118,0.1530560702085495,bass
98.25469387755102,0.29094427824020386,bass
98.28952380952381,0.15454979240894318,bass
98.42884353741496,0.4827595353126526,high
98.75392290249434,0.7506057620048523,bass
98.85841269841269,0.2653134763240814,bass
98.90485260770976,0.35368940234184265,high
98.96290249433106,0.1876186579465866,bass
99.09061224489795,0.6155765056610107,high
99.42730158730159,0.608768105506897,bass
99.50857142857143,0.17443130910396576,bass
99.578231292517,0.19019851088523865,bass
99.63628117913832,0.49483585357666016,bass
99.76399092970522,0.4406152367591858,high
99.97297052154195,0.4098447263240814,high
100.0928798185941,0.6858478784561157,bass
100.16253968253969,0.22544565796852112,bass
100.23219954648526,0.29697996377944946,high
100.29024943310658,0.1771843433380127,bass
100.42956916099773,0.43251076340675354,high
100.66176870748299,0.15444643795490265,bass
100.75464852607709,1.0,bass
100.91718820861678,0.26342135667800903,bass
101.09133786848072,0.4584360420703888,high
101.42802721088435,0.625832736492157,bass
101.48607709750567,0.2137281596660614,bass
101.57895691609977,0.2976059019565582,high
101.75310657596371,0.591733992099762,high
102.08979591836734,0.9550579190254211,bass
102.25233560090703,0.2096789926290512,bass
102.42648526077097,0.4456143081188202,high
102.75156462585034,0.6429035067558289,bass
102.83283446712018,0.25632354617118835,bass
102.91410430839002,0.31434395909309387,high
102.96054421768707,0.19622769951820374,bass
103.08825396825397,0.438397616147995,high
103.4249433106576,0.8045938014984131,bass
103.61070294784581,0.24450652301311493,high
103.76163265306123,0.5661289691925049,high
104.08671201814059,0.8299213647842407,bass
104.237641723356,0.31811589002609253,high
104.42340136054422,0.530575692653656,high
104.76009070294785,0.7877850532531738,bass
104.92263038548752,0.18258854746818542,bass
104.96907029478459,0.47803857922554016,bass
105.09678004535148,0.5425493717193604,high
105.3057596371882,0.24531957507133484,high
105.42185941043084,0.5419787168502808,bass
105.47990929705216,0.24386294186115265,bass
105.51473922902494,0.22553040087223053,bass
105.57278911564626,0.32998430728912354,high
105.75854875283447,0.41669854521751404,high
106.0952380952381,0.5396634936332703,bass
106.24616780045352,0.2634719908237457,bass
106.2809977324263,0.2713642120361328,bass
106.42031746031746,0.4570390582084656,high
106.7570068027211,0.9012681245803833,bass
106.8150566893424,0.19706477224826813,bass
106.84988662131519,0.18509645760059357,bass
106.94276643990929,0.3695838749408722,high
107.00081632653061,0.18497279286384583,bass
107.09369614512471,0.5238839983940125,high
107.41877551020409,0.5111086368560791,bass
107.58131519274376,0.23742495477199554,bass
107.61614512471655,0.2923961281776428,high
107.75546485260772,0.4715983271598816,high
108.09215419501133,0.7524924278259277,bass
108.15020408163265,0.268627792596817,bass
108.1966439909297,0.21518681943416595,bass
108.24308390022676,0.3282283544540405,high
108.30113378684807,0.23530802130699158,bass
108.42884353741496,0.5568416714668274,high
108.75392290249434,0.8269312381744385,bass
108.92807256235828,0.23874948918819427,high
109.09061224489795,0.5382442474365234,high
109.42730158730159,0.6623333692550659,bass
109.4853514739229,0.15909160673618317,bass
109.5201814058957,0.22593630850315094,bass
109.58984126984127,0.30696922540664673,high
109.76399092970522,0.5050535798072815,high
110.0928798185941,0.42910635471343994,bass
110.25541950113379,0.16600944101810455,bass
110.30185941043084,0.33657288551330566,bass
110.42956916099773,0.2965150773525238,high
110.63854875283447,0.25959980487823486,bass
110.75464852607709,0.4871695339679718,bass
110.83591836734693,0.15774261951446533,bass
110.90557823129252,0.19970646500587463,high
111.09133786848072,0.3812096416950226,high
111.42802721088435,0.4236116111278534,bass
111.62539682539682,0.15358473360538483,bass
111.76471655328798,0.3200097978115082,high
112.08979591836734,0.5842068791389465,bass
112.18267573696146,0.1506091207265854,bass
112.20589569160998,0.19363653659820557,bass
112.25233560090703,0.19074340164661407,high
112.42648526077097,0.28305020928382874,high
112.75156462585034,0.4250656068325043,bass
112.92571428571429,0.16684122383594513,bass
113.08825396825397,0.27416273951530457,high
113.4249433106576,0.5963417887687683,bass
113.5178231292517,0.16173751652240753,bass
113.58748299319728,0.18392114341259003,bass
113.76163265306123,0.3558245897293091,high
114.08671201814059,0.49020764231681824,bass
114.26086167800453,0.1748410016298294,bass
114.42340136054422,0.38137689232826233,high
114.76009070294785,0.4492679834365845,bass
114.8413605442177,0.1947912722826004,bass
114.88780045351474,0.22358478605747223,bass
115.09678004535148,0.3388879895210266,high
115.42185941043084,0.5464440584182739,bass
115.64244897959183,0.28599727153778076,high
115.75854875283447,0.46344903111457825,high
115.9675283446712,0.32118019461631775,bass
116.0952380952381,0.36977818608283997,bass
116.23455782312925,0.17957043647766113,bass
116.26938775510204,0.21110326051712036,high
116.42031746031746,0.3320632874965668,high
116.7570068027211,0.5896708965301514,bass
116.91954648526077,0.18183493614196777,bass
116.96598639455782,0.1510372906923294,bass
117.09369614512471,0.28765228390693665,high
117.41877551020409,0.42595475912094116,bass
117.5697052154195,0.20735204219818115,high
117.61614512471655,0.16532540321350098,high
117.75546485260772,0.2650359570980072,high
118.09215419501133,0.3933260440826416,bass
118.27791383219954,0.1627194881439209,bass
118.42884353741496,0.3736683428287506,high
118.75392290249434,0.27260687947273254,high
119.09061224489795,0.6748725771903992,bass
119.42730158730159,0.6175111532211304,bass
119.75238095238095,1.0,bass
120.0928798185941,0.5632485747337341,high
120.41795918367347,0.7743661999702454,bass
120.75464852607709,0.8034905195236206,bass
120.96362811791383,0.7165490984916687,bass
121.09133786848072,0.716707170009613,high
121.30031746031746,0.6053876876831055,bass
121.4164172335601,0.6371327042579651,high
121.75310657596371,0.8844961524009705,high
122.08979591836734,0.8383302092552185,high
122.41487528344672,0.7546837329864502,high
122.75156462585034,0.8820475935935974,high
123.08825396825397,0.9429954290390015,high
123.4249433106576,0.6994221806526184,bass
123.75002267573696,0.7897146344184875,bass
124.08671201814059,1.0,bass
124.42340136054422,0.7920774221420288,high
124.74848072562358,0.7070407867431641,high
125.08517006802721,0.8560222387313843,bass
125.42185941043084,0.878480076789856,high
125.75854875283447,0.654143214225769,bass
126.08362811791383,0.8277868032455444,high
126.29260770975057,0.6533257961273193,bass
126.42031746031746,0.9965072870254517,bass
126.6292970521542,0.7348172664642334,bass
126.7570068027211,0.8102097511291504,high
127.08208616780045,0.5695760250091553,high
127.41877551020409,0.8427301049232483,bass
127.75546485260772,0.878105878829956,bass
128.09215419501135,0.6463574767112732,high
128.4172335600907,0.7695217132568359,high
128.75392290249434,0.9222456812858582,bass
129.09061224489795,0.7659776210784912,high
129.41569160997733,0.6932536363601685,high
129.75238095238095,0.8703469038009644,bass
130.08126984126983,0.6745668649673462,high
130.41795918367347,0.9597896337509155,high
130.7546485260771,1.0,high
131.09133786848074,0.7966533303260803,high
131.41641723356008,0.7321250438690186,high
131.62539682539682,0.5573892593383789,high
131.75310657596373,0.9906692504882812,bass
131.96208616780046,0.7376174330711365,high
132.08979591836734,0.8703863024711609,high
132.426485260771,0.6669285893440247,high
132.75156462585034,0.6166454553604126,high
133.08825396825398,0.9564515948295593,high
133.4249433106576,0.7208592295646667,high
133.75002267573697,0.7009001970291138,high
134.0867120181406,0.5347968935966492,high
134.4234013605442,0.7951306700706482,high
134.76009070294785,0.5524685978889465,high
135.08517006802722,0.6178846955299377,high
135.42185941043084,0.41955941915512085,bass
135.75854875283446,0.6172191500663757,high
136.0952380952381,0.3691764771938324,high
136.42031746031745,0.6028584837913513,high
136.7570068027211,0.24832990765571594,bass
136.96598639455783,0.5340120792388916,high
137.0936961451247,0.524543046951294,high
137.30267573696145,0.33514586091041565,bass
137.43038548752835,0.26508456468582153,high
137.7554648526077,0.44720882177352905,bass
138.42884353741496,0.36318090558052063,bass
138.75392290249434,0.1628657877445221,bass
139.09061224489795,0.4407850205898285,bass
139.75238095238095,0.3012714087963104,bass
140.0928798185941,0.18694746494293213,bass
140.7546485260771,0.15978066623210907,bass
141.09133786848074,0.29989293217658997,bass
141.42802721088435,0.3071112334728241,high
141.75310657596373,0.3891716003417969,bass
142.08979591836734,0.521843433380127,bass
142.29877551020408,0.3819882571697235,bass
142.426485260771,0.5450069904327393,bass
142.6354648526077,0.46336057782173157,bass
142.75156462585034,0.6174619197845459,high
143.08825396825398,0.5401766300201416,bass
143.4249433106576,0.7146946787834167,high
143.7616326530612,0.4699660539627075,bass
144.0867120181406,0.8950446844100952,bass
144.4234013605442,0.7746666669845581,high
144.74848072562358,0.8465061187744141,high
145.08517006802722,0.6903043985366821,high
145.42185941043084,0.9829747676849365,high
145.75854875283446,0.7062768340110779,bass
146.08362811791383,0.8972873687744141,high
146.42031746031745,0.9754323959350586,bass
146.7570068027211,0.8057505488395691,high
147.08208616780044,0.6366445422172546,bass
147.41877551020409,1.0,high
147.62775510204082,0.6131409406661987,bass
147.7554648526077,0.8946336507797241,high
147.96444444444444,0.6225928664207458,high
148.09215419501135,0.6801209449768066,high
148.42884353741496,0.39112111926078796,bass
148.75392290249434,0.5657896399497986,high
149.09061224489795,0.5077622532844543,bass
149.4273015873016,0.42716771364212036,bass
149.76399092970522,0.23854707181453705,bass
150.0928798185941,0.309537410736084,bass
150.42956916099774,0.2705661654472351,high
151.42802721088435,0.33387699723243713,bass
151.75310657596373,0.5513004064559937,high
152.08979591836734,0.7742966413497925,high
152.426485260771,0.527370035648346,high
152.75156462585034,0.7664466500282288,high
152.96054421768707,0.5662790536880493,bass
153.08825396825398,0.8775137066841125,high
153.29723356009072,0.6437177658081055,bass
153.41333333333333,0.8104195594787598,high
153.75002267573697,0.4234515130519867,high
154.0867120181406,0.9200304746627808,high
154.4234013605442,0.7180744409561157,high
154.74848072562358,0.9516808390617371,high
155.08517006802722,0.5457068681716919,high
155.42185941043084,0.8154895305633545,high
155.75854875283446,0.5959459543228149,high
156.08362811791383,0.9376664161682129,high
156.42031746031745,0.6043462753295898,high
156.7570068027211,0.6917201280593872,high
157.0936961451247,0.5158104300498962,high
157.41877551020409,1.0,high
157.7554648526077,0.5725826621055603,high
158.09215419501135,0.6011273860931396,high
158.30113378684808,0.5100612640380859,high
158.4172335600907,0.6326209306716919,high
158.62621315192743,0.5365654230117798,high
158.75392290249434,0.927616536617279,high
159.09061224489795,0.5807799696922302,high
159.4273015873016,0.5025644302368164,high
159.75238095238095,0.6401045322418213,high
159.9265306122449,0.47396060824394226,high
160.08126984126983,0.9174388647079468,high
160.42956916099774,0.5363227128982544,high
160.5921088435374,0.7806300520896912,high
161.09133786848074,0.9067972898483276,high
161.41641723356008,1.0,high
162.08979591836734,0.38406047224998474,high
162.426485260771,0.20182086527347565,bass
162.7631746031746,0.3762069046497345,high
163.09986394557822,0.22178396582603455,high
163.4249433106576,0.6048068404197693,high
163.63392290249433,0.17654572427272797,bass
163.7616326530612,0.5234693884849548,high
163.97061224489795,0.23805351555347443,bass
164.0867120181406,0.5086328983306885,high
164.4234013605442,0.16089627146720886,bass
164.76009070294785,0.5705508589744568,high
165.09678004535147,0.17493651807308197,high
165.42185941043084,0.44239240884780884,high
166.0952380952381,0.36272022128105164,high
166.7570068027211,0.7394067645072937,high
167.0936961451247,0.49709030985832214,bass
167.43038548752835,0.38037413358688354,high
167.7554648526077,0.44271421432495117,high
168.09215419501135,0.5769417881965637,high
168.42884353741496,0.4187068045139313,high
168.75392290249434,0.3992379307746887,high
168.96290249433108,0.15097300708293915,bass
169.09061224489795,0.4355182349681854,high
169.2995918367347,0.16547775268554688,bass
169.4273015873016,0.4305489659309387,high
169.76399092970522,0.29512107372283936,high
169.9265306122449,0.22874556481838226,high
170.0928798185941,0.6237464547157288,bass
170.42956916099774,0.41938725113868713,high
170.5921088435374,0.28995823860168457,high
170.7546485260771,0.6445984840393066,high
171.09133786848074,0.4124300479888916,high
171.26548752834466,0.2056068629026413,bass
171.42802721088435,0.5588517189025879,high
171.75310657596373,0.2885909080505371,high
171.92725623582766,0.15500499308109283,bass
172.27555555555554,0.1819005012512207,bass
172.41487528344672,0.9512448906898499,high
172.58902494331065,0.27263227105140686,bass
173.08825396825398,0.531471848487854,bass
173.25079365079364,0.42216524481773376,bass
173.4249433106576,0.371417760848999,bass
173.47138321995465,0.17295417189598083,bass
173.7616326530612,0.3746766746044159,high
174.0867120181406,0.5443631410598755,bass
174.28408163265306,0.22027426958084106,high
174.4234013605442,0.5590632557868958,high
174.76009070294785,0.7438993453979492,bass
174.81814058956917,0.15132270753383636,bass
174.85297052154195,0.2317502796649933,bass
174.88780045351473,0.3354797959327698,high
175.09678004535147,0.47537389397621155,high
175.42185941043084,0.8693543672561646,bass
175.58439909297053,0.17875607311725616,bass
175.63083900226758,0.4917195737361908,high
175.75854875283446,0.716785192489624,high
175.9675283446712,0.6515412926673889,high
176.0952380952381,0.5438264012336731,bass
176.2113378684807,0.37115398049354553,high
176.43192743764172,0.5205943584442139,high
176.7570068027211,1.0,bass
176.83827664399092,0.17727722227573395,bass
176.91954648526078,0.2016216665506363,high
177.0936961451247,0.6872150897979736,high
177.41877551020409,0.5714071393013,bass
177.53487528344672,0.37648463249206543,high
177.7554648526077,0.6088901162147522,high
178.09215419501135,0.8836478590965271,bass
178.26630385487528,0.21368823945522308,high
178.42884353741496,0.5265974402427673,high
178.75392290249434,0.9127919673919678,bass
178.8584126984127,0.4333207607269287,high
179.09061224489795,0.4667733311653137,high
179.4273015873016,0.6569864153862,bass
179.58984126984126,0.2253292202949524,high
179.62467120181407,0.18294934928417206,bass
179.76399092970522,0.5450849533081055,high
180.0928798185941,0.8041749596595764,bass
180.23219954648525,0.39202672243118286,high
180.42956916099774,0.700930655002594,high
180.7546485260771,0.8542567491531372,bass
180.91718820861678,0.20315741002559662,bass
180.96362811791383,0.5834548473358154,high
181.09133786848074,0.6505841612815857,high
181.30031746031747,0.654735803604126,high
181.42802721088435,0.5695207118988037,bass
181.53251700680272,0.3685385286808014,high
